period,demand_type,demand_mwh,temperature_2m,fueltype,type-name_y,generation_mwh
2026-06-01 20:00:00,Net generation,77758,32.5,WND,Wind,4232
2026-06-01 20:00:00,Total interchange,171,32.5,BAT,Battery storage,448
2026-06-01 20:00:00,Total interchange,171,32.5,COL,Coal,7673
2026-06-01 20:00:00,Total interchange,171,32.5,NG,Natural Gas,30282
2026-06-01 20:00:00,Total interchange,171,32.5,NUC,Nuclear,5007
2026-06-01 20:00:00,Total interchange,171,32.5,OTH,Other,51
2026-06-01 20:00:00,Total interchange,171,32.5,SUN,Solar,30065
2026-06-01 20:00:00,Total interchange,171,32.5,WAT,Hydro,0
2026-06-01 20:00:00,Total interchange,171,32.5,WND,Wind,4232
2026-06-01 19:00:00,Demand,75599,31.9,BAT,Battery storage,262
2026-06-01 19:00:00,Demand,75599,31.9,COL,Coal,7212
2026-06-01 19:00:00,Demand,75599,31.9,NG,Natural Gas,28442
2026-06-01 19:00:00,Demand,75599,31.9,NUC,Nuclear,5011
2026-06-01 19:00:00,Demand,75599,31.9,OTH,Other,50
2026-06-01 19:00:00,Demand,75599,31.9,SUN,Solar,31076
2026-06-01 19:00:00,Demand,75599,31.9,WAT,Hydro,0
2026-06-01 19:00:00,Demand,75599,31.9,WND,Wind,3967
2026-06-01 19:00:00,Day-ahead demand forecast,75526,31.9,BAT,Battery storage,262
2026-06-01 19:00:00,Day-ahead demand forecast,75526,31.9,COL,Coal,7212
2026-06-01 19:00:00,Day-ahead demand forecast,75526,31.9,NG,Natural Gas,28442
2026-06-01 19:00:00,Day-ahead demand forecast,75526,31.9,NUC,Nuclear,5011
2026-06-01 19:00:00,Day-ahead demand forecast,75526,31.9,OTH,Other,50
2026-06-01 19:00:00,Day-ahead demand forecast,75526,31.9,SUN,Solar,31076
2026-06-01 19:00:00,Day-ahead demand forecast,75526,31.9,WAT,Hydro,0
2026-06-01 19:00:00,Day-ahead demand forecast,75526,31.9,WND,Wind,3967
2026-06-01 19:00:00,Net generation,76019,31.9,BAT,Battery storage,262
2026-06-01 19:00:00,Net generation,76019,31.9,COL,Coal,7212
2026-06-01 19:00:00,Net generation,76019,31.9,NG,Natural Gas,28442
2026-06-01 19:00:00,Net generation,76019,31.9,NUC,Nuclear,5011
2026-06-01 19:00:00,Net generation,76019,31.9,OTH,Other,50
2026-06-01 19:00:00,Net generation,76019,31.9,SUN,Solar,31076
2026-06-01 19:00:00,Net generation,76019,31.9,WAT,Hydro,0
2026-06-01 19:00:00,Net generation,76019,31.9,WND,Wind,3967
2026-06-01 19:00:00,Total interchange,419,31.9,BAT,Battery storage,262
2026-06-01 19:00:00,Total interchange,419,31.9,COL,Coal,7212
2026-06-01 19:00:00,Total interchange,419,31.9,NG,Natural Gas,28442
2026-06-01 19:00:00,Total interchange,419,31.9,NUC,Nuclear,5011
2026-06-01 19:00:00,Total interchange,419,31.9,OTH,Other,50
2026-06-01 19:00:00,Total interchange,419,31.9,SUN,Solar,31076
2026-06-01 19:00:00,Total interchange,419,31.9,WAT,Hydro,0
2026-06-01 19:00:00,Total interchange,419,31.9,WND,Wind,3967
2026-06-01 18:00:00,Demand,72596,31.0,BAT,Battery storage,-205
2026-06-01 18:00:00,Demand,72596,31.0,COL,Coal,7010
2026-06-01 18:00:00,Demand,72596,31.0,NG,Natural Gas,26146
2026-06-01 18:00:00,Demand,72596,31.0,NUC,Nuclear,5015
2026-06-01 18:00:00,Demand,72596,31.0,OTH,Other,50
2026-06-01 18:00:00,Demand,72596,31.0,SUN,Solar,31352
2026-06-01 18:00:00,Demand,72596,31.0,WAT,Hydro,0
2026-06-01 18:00:00,Demand,72596,31.0,WND,Wind,3583
2026-06-01 18:00:00,Day-ahead demand forecast,72588,31.0,BAT,Battery storage,-205
2026-06-01 18:00:00,Day-ahead demand forecast,72588,31.0,COL,Coal,7010
2026-06-01 18:00:00,Day-ahead demand forecast,72588,31.0,NG,Natural Gas,26146
2026-06-01 18:00:00,Day-ahead demand forecast,72588,31.0,NUC,Nuclear,5015
2026-06-01 18:00:00,Day-ahead demand forecast,72588,31.0,OTH,Other,50
2026-06-01 18:00:00,Day-ahead demand forecast,72588,31.0,SUN,Solar,31352
2026-06-01 18:00:00,Day-ahead demand forecast,72588,31.0,WAT,Hydro,0
2026-06-01 18:00:00,Day-ahead demand forecast,72588,31.0,WND,Wind,3583
2026-06-01 18:00:00,Net generation,72951,31.0,BAT,Battery storage,-205
2026-06-01 18:00:00,Net generation,72951,31.0,COL,Coal,7010
2026-06-01 18:00:00,Net generation,72951,31.0,NG,Natural Gas,26146
2026-06-01 18:00:00,Net generation,72951,31.0,NUC,Nuclear,5015
2026-06-01 18:00:00,Net generation,72951,31.0,OTH,Other,50
2026-06-01 18:00:00,Net generation,72951,31.0,SUN,Solar,31352
2026-06-01 18:00:00,Net generation,72951,31.0,WAT,Hydro,0
2026-06-01 18:00:00,Net generation,72951,31.0,WND,Wind,3583
2026-06-01 18:00:00,Total interchange,354,31.0,BAT,Battery storage,-205
2026-06-01 18:00:00,Total interchange,354,31.0,COL,Coal,7010
2026-06-01 18:00:00,Total interchange,354,31.0,NG,Natural Gas,26146
2026-06-01 18:00:00,Total interchange,354,31.0,NUC,Nuclear,5015
2026-06-01 18:00:00,Total interchange,354,31.0,OTH,Other,50
2026-06-01 18:00:00,Total interchange,354,31.0,SUN,Solar,31352
2026-06-01 18:00:00,Total interchange,354,31.0,WAT,Hydro,0
2026-06-01 18:00:00,Total interchange,354,31.0,WND,Wind,3583
2026-06-01 17:00:00,Demand,69381,29.8,BAT,Battery storage,-954
2026-06-01 17:00:00,Demand,69381,29.8,COL,Coal,5967
2026-06-01 17:00:00,Demand,69381,29.8,NG,Natural Gas,24667
2026-06-01 17:00:00,Demand,69381,29.8,NUC,Nuclear,5018
2026-06-01 17:00:00,Demand,69381,29.8,OTH,Other,50
2026-06-01 17:00:00,Demand,69381,29.8,SUN,Solar,30882
2026-06-01 17:00:00,Demand,69381,29.8,WAT,Hydro,16
2026-06-01 17:00:00,Demand,69381,29.8,WND,Wind,4141
2026-06-01 17:00:00,Day-ahead demand forecast,69170,29.8,BAT,Battery storage,-954
2026-06-01 17:00:00,Day-ahead demand forecast,69170,29.8,COL,Coal,5967
2026-06-01 17:00:00,Day-ahead demand forecast,69170,29.8,NG,Natural Gas,24667
2026-06-01 17:00:00,Day-ahead demand forecast,69170,29.8,NUC,Nuclear,5018
2026-06-01 17:00:00,Day-ahead demand forecast,69170,29.8,OTH,Other,50
2026-06-01 17:00:00,Day-ahead demand forecast,69170,29.8,SUN,Solar,30882
2026-06-01 17:00:00,Day-ahead demand forecast,69170,29.8,WAT,Hydro,16
2026-06-01 17:00:00,Day-ahead demand forecast,69170,29.8,WND,Wind,4141
2026-06-01 17:00:00,Net generation,69786,29.8,BAT,Battery storage,-954
2026-06-01 17:00:00,Net generation,69786,29.8,COL,Coal,5967
2026-06-01 17:00:00,Net generation,69786,29.8,NG,Natural Gas,24667
2026-06-01 17:00:00,Net generation,69786,29.8,NUC,Nuclear,5018
2026-06-01 17:00:00,Net generation,69786,29.8,OTH,Other,50
2026-06-01 17:00:00,Net generation,69786,29.8,SUN,Solar,30882
2026-06-01 17:00:00,Net generation,69786,29.8,WAT,Hydro,16
2026-06-01 17:00:00,Net generation,69786,29.8,WND,Wind,4141
2026-06-01 17:00:00,Total interchange,404,29.8,BAT,Battery storage,-954
2026-06-01 17:00:00,Total interchange,404,29.8,COL,Coal,5967
2026-06-01 17:00:00,Total interchange,404,29.8,NG,Natural Gas,24667
2026-06-01 17:00:00,Total interchange,404,29.8,NUC,Nuclear,5018
2026-06-01 17:00:00,Total interchange,404,29.8,OTH,Other,50
2026-06-01 17:00:00,Total interchange,404,29.8,SUN,Solar,30882
2026-06-01 17:00:00,Total interchange,404,29.8,WAT,Hydro,16
2026-06-01 17:00:00,Total interchange,404,29.8,WND,Wind,4141
2026-06-01 16:00:00,Demand,65641,29.2,BAT,Battery storage,-3082
2026-06-01 16:00:00,Demand,65641,29.2,COL,Coal,5119
2026-06-01 16:00:00,Demand,65641,29.2,NG,Natural Gas,22283
2026-06-01 16:00:00,Demand,65641,29.2,NUC,Nuclear,5021
2026-06-01 16:00:00,Demand,65641,29.2,OTH,Other,50
2026-06-01 16:00:00,Demand,65641,29.2,SUN,Solar,30180
2026-06-01 16:00:00,Demand,65641,29.2,WAT,Hydro,1
2026-06-01 16:00:00,Demand,65641,29.2,WND,Wind,6495
2026-06-01 16:00:00,Day-ahead demand forecast,65360,29.2,BAT,Battery storage,-3082
2026-06-01 16:00:00,Day-ahead demand forecast,65360,29.2,COL,Coal,5119
2026-06-01 16:00:00,Day-ahead demand forecast,65360,29.2,NG,Natural Gas,22283
2026-06-01 16:00:00,Day-ahead demand forecast,65360,29.2,NUC,Nuclear,5021
2026-06-01 16:00:00,Day-ahead demand forecast,65360,29.2,OTH,Other,50
2026-06-01 16:00:00,Day-ahead demand forecast,65360,29.2,SUN,Solar,30180
2026-06-01 16:00:00,Day-ahead demand forecast,65360,29.2,WAT,Hydro,1
2026-06-01 16:00:00,Day-ahead demand forecast,65360,29.2,WND,Wind,6495
2026-06-01 16:00:00,Net generation,66066,29.2,BAT,Battery storage,-3082
2026-06-01 16:00:00,Net generation,66066,29.2,COL,Coal,5119
2026-06-01 16:00:00,Net generation,66066,29.2,NG,Natural Gas,22283
2026-06-01 16:00:00,Net generation,66066,29.2,NUC,Nuclear,5021
2026-06-01 16:00:00,Net generation,66066,29.2,OTH,Other,50
2026-06-01 16:00:00,Net generation,66066,29.2,SUN,Solar,30180
2026-06-01 16:00:00,Net generation,66066,29.2,WAT,Hydro,1
2026-06-01 16:00:00,Net generation,66066,29.2,WND,Wind,6495
2026-06-01 16:00:00,Total interchange,424,29.2,BAT,Battery storage,-3082
2026-06-01 16:00:00,Total interchange,424,29.2,COL,Coal,5119
2026-06-01 16:00:00,Total interchange,424,29.2,NG,Natural Gas,22283
2026-06-01 16:00:00,Total interchange,424,29.2,NUC,Nuclear,5021
2026-06-01 16:00:00,Total interchange,424,29.2,OTH,Other,50
2026-06-01 16:00:00,Total interchange,424,29.2,SUN,Solar,30180
2026-06-01 16:00:00,Total interchange,424,29.2,WAT,Hydro,1
2026-06-01 16:00:00,Total interchange,424,29.2,WND,Wind,6495
2026-06-01 15:00:00,Demand,61830,28.5,BAT,Battery storage,-6407
2026-06-01 15:00:00,Demand,61830,28.5,COL,Coal,4985
2026-06-01 15:00:00,Demand,61830,28.5,NG,Natural Gas,20392
2026-06-01 15:00:00,Demand,61830,28.5,NUC,Nuclear,5022
2026-06-01 15:00:00,Demand,61830,28.5,OTH,Other,50
2026-06-01 15:00:00,Demand,61830,28.5,SUN,Solar,28036
2026-06-01 15:00:00,Demand,61830,28.5,WAT,Hydro,0
2026-06-01 15:00:00,Demand,61830,28.5,WND,Wind,10176
2026-06-01 15:00:00,Day-ahead demand forecast,61501,28.5,BAT,Battery storage,-6407
2026-06-01 15:00:00,Day-ahead demand forecast,61501,28.5,COL,Coal,4985
2026-06-01 15:00:00,Day-ahead demand forecast,61501,28.5,NG,Natural Gas,20392
2026-06-01 15:00:00,Day-ahead demand forecast,61501,28.5,NUC,Nuclear,5022
2026-06-01 15:00:00,Day-ahead demand forecast,61501,28.5,OTH,Other,50
2026-06-01 15:00:00,Day-ahead demand forecast,61501,28.5,SUN,Solar,28036
2026-06-01 15:00:00,Day-ahead demand forecast,61501,28.5,WAT,Hydro,0
2026-06-01 15:00:00,Day-ahead demand forecast,61501,28.5,WND,Wind,10176
2026-06-01 15:00:00,Net generation,62254,28.5,BAT,Battery storage,-6407
2026-06-01 15:00:00,Net generation,62254,28.5,COL,Coal,4985
2026-06-01 15:00:00,Net generation,62254,28.5,NG,Natural Gas,20392
2026-06-01 15:00:00,Net generation,62254,28.5,NUC,Nuclear,5022
2026-06-01 15:00:00,Net generation,62254,28.5,OTH,Other,50
2026-06-01 15:00:00,Net generation,62254,28.5,SUN,Solar,28036
2026-06-01 15:00:00,Net generation,62254,28.5,WAT,Hydro,0
2026-06-01 15:00:00,Net generation,62254,28.5,WND,Wind,10176
2026-06-01 15:00:00,Total interchange,424,28.5,BAT,Battery storage,-6407
2026-06-01 15:00:00,Total interchange,424,28.5,COL,Coal,4985
2026-06-01 15:00:00,Total interchange,424,28.5,NG,Natural Gas,20392
2026-06-01 15:00:00,Total interchange,424,28.5,NUC,Nuclear,5022
2026-06-01 15:00:00,Total interchange,424,28.5,OTH,Other,50
2026-06-01 15:00:00,Total interchange,424,28.5,SUN,Solar,28036
2026-06-01 15:00:00,Total interchange,424,28.5,WAT,Hydro,0
2026-06-01 15:00:00,Total interchange,424,28.5,WND,Wind,10176
2026-06-01 14:00:00,Demand,58326,27.4,BAT,Battery storage,-6487
2026-06-01 14:00:00,Demand,58326,27.4,COL,Coal,4846
2026-06-01 14:00:00,Demand,58326,27.4,NG,Natural Gas,21668
2026-06-01 14:00:00,Demand,58326,27.4,NUC,Nuclear,5023
2026-06-01 14:00:00,Demand,58326,27.4,OTH,Other,50
2026-06-01 14:00:00,Demand,58326,27.4,SUN,Solar,23204
2026-06-01 14:00:00,Demand,58326,27.4,WAT,Hydro,0
2026-06-01 14:00:00,Demand,58326,27.4,WND,Wind,10440
2026-06-01 14:00:00,Day-ahead demand forecast,57852,27.4,BAT,Battery storage,-6487
2026-06-01 14:00:00,Day-ahead demand forecast,57852,27.4,COL,Coal,4846
2026-06-01 14:00:00,Day-ahead demand forecast,57852,27.4,NG,Natural Gas,21668
2026-06-01 14:00:00,Day-ahead demand forecast,57852,27.4,NUC,Nuclear,5023
2026-06-01 14:00:00,Day-ahead demand forecast,57852,27.4,OTH,Other,50
2026-06-01 14:00:00,Day-ahead demand forecast,57852,27.4,SUN,Solar,23204
2026-06-01 14:00:00,Day-ahead demand forecast,57852,27.4,WAT,Hydro,0
2026-06-01 14:00:00,Day-ahead demand forecast,57852,27.4,WND,Wind,10440
2026-06-01 14:00:00,Net generation,58745,27.4,BAT,Battery storage,-6487
2026-06-01 14:00:00,Net generation,58745,27.4,COL,Coal,4846
2026-06-01 14:00:00,Net generation,58745,27.4,NG,Natural Gas,21668
2026-06-01 14:00:00,Net generation,58745,27.4,NUC,Nuclear,5023
2026-06-01 14:00:00,Net generation,58745,27.4,OTH,Other,50
2026-06-01 14:00:00,Net generation,58745,27.4,SUN,Solar,23204
2026-06-01 14:00:00,Net generation,58745,27.4,WAT,Hydro,0
2026-06-01 14:00:00,Net generation,58745,27.4,WND,Wind,10440
2026-06-01 14:00:00,Total interchange,418,27.4,BAT,Battery storage,-6487
2026-06-01 14:00:00,Total interchange,418,27.4,COL,Coal,4846
2026-06-01 14:00:00,Total interchange,418,27.4,NG,Natural Gas,21668
2026-06-01 14:00:00,Total interchange,418,27.4,NUC,Nuclear,5023
2026-06-01 14:00:00,Total interchange,418,27.4,OTH,Other,50
2026-06-01 14:00:00,Total interchange,418,27.4,SUN,Solar,23204
2026-06-01 14:00:00,Total interchange,418,27.4,WAT,Hydro,0
2026-06-01 14:00:00,Total interchange,418,27.4,WND,Wind,10440
2026-06-01 13:00:00,Demand,55072,25.6,BAT,Battery storage,-1438
2026-06-01 13:00:00,Demand,55072,25.6,COL,Coal,5976
2026-06-01 13:00:00,Demand,55072,25.6,NG,Natural Gas,24251
2026-06-01 13:00:00,Demand,55072,25.6,NUC,Nuclear,5022
2026-06-01 13:00:00,Demand,55072,25.6,OTH,Other,50
2026-06-01 13:00:00,Demand,55072,25.6,SUN,Solar,9435
2026-06-01 13:00:00,Demand,55072,25.6,WAT,Hydro,0
2026-06-01 13:00:00,Demand,55072,25.6,WND,Wind,11830
2026-06-01 13:00:00,Day-ahead demand forecast,54797,25.6,BAT,Battery storage,-1438
2026-06-01 13:00:00,Day-ahead demand forecast,54797,25.6,COL,Coal,5976
2026-06-01 13:00:00,Day-ahead demand forecast,54797,25.6,NG,Natural Gas,24251
2026-06-01 13:00:00,Day-ahead demand forecast,54797,25.6,NUC,Nuclear,5022
2026-06-01 13:00:00,Day-ahead demand forecast,54797,25.6,OTH,Other,50
2026-06-01 13:00:00,Day-ahead demand forecast,54797,25.6,SUN,Solar,9435
2026-06-01 13:00:00,Day-ahead demand forecast,54797,25.6,WAT,Hydro,0
2026-06-01 13:00:00,Day-ahead demand forecast,54797,25.6,WND,Wind,11830
2026-06-01 13:00:00,Net generation,55126,25.6,BAT,Battery storage,-1438
2026-06-01 13:00:00,Net generation,55126,25.6,COL,Coal,5976
2026-06-01 13:00:00,Net generation,55126,25.6,NG,Natural Gas,24251
2026-06-01 13:00:00,Net generation,55126,25.6,NUC,Nuclear,5022
2026-06-01 13:00:00,Net generation,55126,25.6,OTH,Other,50
2026-06-01 13:00:00,Net generation,55126,25.6,SUN,Solar,9435
2026-06-01 13:00:00,Net generation,55126,25.6,WAT,Hydro,0
2026-06-01 13:00:00,Net generation,55126,25.6,WND,Wind,11830
2026-06-01 13:00:00,Total interchange,54,25.6,BAT,Battery storage,-1438
2026-06-01 13:00:00,Total interchange,54,25.6,COL,Coal,5976
2026-06-01 13:00:00,Total interchange,54,25.6,NG,Natural Gas,24251
2026-06-01 13:00:00,Total interchange,54,25.6,NUC,Nuclear,5022
2026-06-01 13:00:00,Total interchange,54,25.6,OTH,Other,50
2026-06-01 13:00:00,Total interchange,54,25.6,SUN,Solar,9435
2026-06-01 13:00:00,Total interchange,54,25.6,WAT,Hydro,0
2026-06-01 13:00:00,Total interchange,54,25.6,WND,Wind,11830
2026-06-01 12:00:00,Demand,53335,23.7,BAT,Battery storage,668
2026-06-01 12:00:00,Demand,53335,23.7,COL,Coal,7195
2026-06-01 12:00:00,Demand,53335,23.7,NG,Natural Gas,26731
2026-06-01 12:00:00,Demand,53335,23.7,NUC,Nuclear,5021
2026-06-01 12:00:00,Demand,53335,23.7,OTH,Other,50
2026-06-01 12:00:00,Demand,53335,23.7,SUN,Solar,377
2026-06-01 12:00:00,Demand,53335,23.7,WAT,Hydro,1
2026-06-01 12:00:00,Demand,53335,23.7,WND,Wind,13292
2026-06-01 12:00:00,Day-ahead demand forecast,53528,23.7,BAT,Battery storage,668
2026-06-01 12:00:00,Day-ahead demand forecast,53528,23.7,COL,Coal,7195
2026-06-01 12:00:00,Day-ahead demand forecast,53528,23.7,NG,Natural Gas,26731
2026-06-01 12:00:00,Day-ahead demand forecast,53528,23.7,NUC,Nuclear,5021
2026-06-01 12:00:00,Day-ahead demand forecast,53528,23.7,OTH,Other,50
2026-06-01 12:00:00,Day-ahead demand forecast,53528,23.7,SUN,Solar,377
2026-06-01 12:00:00,Day-ahead demand forecast,53528,23.7,WAT,Hydro,1
2026-06-01 12:00:00,Day-ahead demand forecast,53528,23.7,WND,Wind,13292
2026-06-01 12:00:00,Net generation,53335,23.7,BAT,Battery storage,668
2026-06-01 12:00:00,Net generation,53335,23.7,COL,Coal,7195
2026-06-01 12:00:00,Net generation,53335,23.7,NG,Natural Gas,26731
2026-06-01 12:00:00,Net generation,53335,23.7,NUC,Nuclear,5021
2026-06-01 12:00:00,Net generation,53335,23.7,OTH,Other,50
2026-06-01 12:00:00,Net generation,53335,23.7,SUN,Solar,377
2026-06-01 12:00:00,Net generation,53335,23.7,WAT,Hydro,1
2026-06-01 12:00:00,Net generation,53335,23.7,WND,Wind,13292
2026-06-01 12:00:00,Total interchange,0,23.7,BAT,Battery storage,668
2026-06-01 12:00:00,Total interchange,0,23.7,COL,Coal,7195
2026-06-01 12:00:00,Total interchange,0,23.7,NG,Natural Gas,26731
2026-06-01 12:00:00,Total interchange,0,23.7,NUC,Nuclear,5021
2026-06-01 12:00:00,Total interchange,0,23.7,OTH,Other,50
2026-06-01 12:00:00,Total interchange,0,23.7,SUN,Solar,377
2026-06-01 12:00:00,Total interchange,0,23.7,WAT,Hydro,1
2026-06-01 12:00:00,Total interchange,0,23.7,WND,Wind,13292
2026-06-01 11:00:00,Demand,52339,23.9,BAT,Battery storage,-655
2026-06-01 11:00:00,Demand,52339,23.9,COL,Coal,7691
2026-06-01 11:00:00,Demand,52339,23.9,NG,Natural Gas,27060
2026-06-01 11:00:00,Demand,52339,23.9,NUC,Nuclear,5021
2026-06-01 11:00:00,Demand,52339,23.9,OTH,Other,50
2026-06-01 11:00:00,Demand,52339,23.9,SUN,Solar,0
2026-06-01 11:00:00,Demand,52339,23.9,WAT,Hydro,18
2026-06-01 11:00:00,Demand,52339,23.9,WND,Wind,13153
2026-06-01 11:00:00,Day-ahead demand forecast,52310,23.9,BAT,Battery storage,-655
2026-06-01 11:00:00,Day-ahead demand forecast,52310,23.9,COL,Coal,7691
2026-06-01 11:00:00,Day-ahead demand forecast,52310,23.9,NG,Natural Gas,27060
2026-06-01 11:00:00,Day-ahead demand forecast,52310,23.9,NUC,Nuclear,5021
2026-06-01 11:00:00,Day-ahead demand forecast,52310,23.9,OTH,Other,50
2026-06-01 11:00:00,Day-ahead demand forecast,52310,23.9,SUN,Solar,0
2026-06-01 11:00:00,Day-ahead demand forecast,52310,23.9,WAT,Hydro,18
2026-06-01 11:00:00,Day-ahead demand forecast,52310,23.9,WND,Wind,13153
2026-06-01 11:00:00,Net generation,52338,23.9,BAT,Battery storage,-655
2026-06-01 11:00:00,Net generation,52338,23.9,COL,Coal,7691
2026-06-01 11:00:00,Net generation,52338,23.9,NG,Natural Gas,27060
2026-06-01 11:00:00,Net generation,52338,23.9,NUC,Nuclear,5021
2026-06-01 11:00:00,Net generation,52338,23.9,OTH,Other,50
2026-06-01 11:00:00,Net generation,52338,23.9,SUN,Solar,0
2026-06-01 11:00:00,Net generation,52338,23.9,WAT,Hydro,18
2026-06-01 11:00:00,Net generation,52338,23.9,WND,Wind,13153
2026-06-01 11:00:00,Total interchange,0,23.9,BAT,Battery storage,-655
2026-06-01 11:00:00,Total interchange,0,23.9,COL,Coal,7691
2026-06-01 11:00:00,Total interchange,0,23.9,NG,Natural Gas,27060
2026-06-01 11:00:00,Total interchange,0,23.9,NUC,Nuclear,5021
2026-06-01 11:00:00,Total interchange,0,23.9,OTH,Other,50
2026-06-01 11:00:00,Total interchange,0,23.9,SUN,Solar,0
2026-06-01 11:00:00,Total interchange,0,23.9,WAT,Hydro,18
2026-06-01 11:00:00,Total interchange,0,23.9,WND,Wind,13153
2026-06-01 10:00:00,Demand,51167,24.1,BAT,Battery storage,-1385
2026-06-01 10:00:00,Demand,51167,24.1,COL,Coal,7271
2026-06-01 10:00:00,Demand,51167,24.1,NG,Natural Gas,27472
2026-06-01 10:00:00,Demand,51167,24.1,NUC,Nuclear,5021
2026-06-01 10:00:00,Demand,51167,24.1,OTH,Other,50
2026-06-01 10:00:00,Demand,51167,24.1,SUN,Solar,0
2026-06-01 10:00:00,Demand,51167,24.1,WAT,Hydro,18
2026-06-01 10:00:00,Demand,51167,24.1,WND,Wind,12597
2026-06-01 10:00:00,Day-ahead demand forecast,51277,24.1,BAT,Battery storage,-1385
2026-06-01 10:00:00,Day-ahead demand forecast,51277,24.1,COL,Coal,7271
2026-06-01 10:00:00,Day-ahead demand forecast,51277,24.1,NG,Natural Gas,27472
2026-06-01 10:00:00,Day-ahead demand forecast,51277,24.1,NUC,Nuclear,5021
2026-06-01 10:00:00,Day-ahead demand forecast,51277,24.1,OTH,Other,50
2026-06-01 10:00:00,Day-ahead demand forecast,51277,24.1,SUN,Solar,0
2026-06-01 10:00:00,Day-ahead demand forecast,51277,24.1,WAT,Hydro,18
2026-06-01 10:00:00,Day-ahead demand forecast,51277,24.1,WND,Wind,12597
2026-06-01 10:00:00,Net generation,51044,24.1,BAT,Battery storage,-1385
2026-06-01 10:00:00,Net generation,51044,24.1,COL,Coal,7271
2026-06-01 10:00:00,Net generation,51044,24.1,NG,Natural Gas,27472
2026-06-01 10:00:00,Net generation,51044,24.1,NUC,Nuclear,5021
2026-06-01 10:00:00,Net generation,51044,24.1,OTH,Other,50
2026-06-01 10:00:00,Net generation,51044,24.1,SUN,Solar,0
2026-06-01 10:00:00,Net generation,51044,24.1,WAT,Hydro,18
